0.007452	-0.015521	-0.010860	-0.043692	-0.001331	-0.011940	-0.049935	0.156220	0.010634	-0.004354	NA	-0.033790	-0.024083	-0.006765	-0.025308	0.024172	-0.013907	-0.000021	-0.006925	0.036001	0.083025	0.016831	0.014724	-0.010342	0.048689	-0.007180	-0.005421	-0.053213	0.002661	-0.026844	-0.005557	0.000087	-0.039371	-0.010860	-0.004631	0.028182	0.130637	0.020077	0.095913	-0.029321	0.015348	-0.013056	-0.017506	0.014782	-0.034768	0.000017	0.097158	-0.042206	-0.033918	-0.001223	-0.010685	-0.024285	-0.017924	0.010531	0.000867	0.006358	0.002462	0.035699	-0.020951	-0.043936	-0.010259	-0.057286	0.023917	-0.041589	-0.031349	-0.001698	-0.023014	-0.065246	-0.026444	-0.033766	-0.002920	-0.042860	-0.014249	0.089564	-0.018561	-0.023219	-0.026160	-0.004098	-0.036827	0.036074	0.040755	0.022969	-0.001681	-0.019316	-0.006085	0.119088	-0.010931	0.021465	-0.019254	-0.018060	-0.014905	0.205375	0.010765	-0.045009	-0.076688	-0.061970	0.109178	0.004300	-0.056556	-0.026040	
-0.028087	-0.004141	0.012345	0.008725	-0.005921	-0.026452	0.016025	0.000587	0.008620	0.004159	-0.033790	NA	-0.008435	-0.002404	0.030907	0.003726	0.009628	0.014516	-0.002771	0.001792	-0.026846	0.026490	-0.014467	-0.014676	-0.003930	0.008547	-0.000627	-0.003045	0.015172	0.006565	-0.018829	-0.016447	-0.006769	0.007128	0.013075	-0.014515	0.031829	0.030662	-0.025875	-0.011676	-0.001594	0.013791	-0.019409	-0.038778	-0.003445	0.043442	0.023620	0.012266	-0.012485	0.001559	0.043065	-0.019554	-0.015209	0.022234	0.001275	-0.027279	0.032890	-0.035734	0.007659	0.029999	-0.035783	0.019944	0.010492	-0.040570	-0.007576	-0.022857	0.005840	0.017568	0.002208	-0.018430	0.028569	0.011264	0.065030	0.003237	0.027247	0.005813	-0.013681	-0.014064	-0.009815	-0.011804	-0.010447	-0.020993	-0.017713	0.026111	-0.024731	0.020912	0.009873	-0.021566	0.007817	0.009865	-0.000964	0.005717	-0.020877	-0.002017	-0.013638	-0.015023	-0.009313	0.023277	-0.019108	-0.001001	
0.010770	-0.005063	0.057401	-0.000518	-0.007327	-0.005747	0.044511	-0.016099	0.014796	-0.004015	-0.024083	-0.008435	NA	-0.034156	-0.049343	-0.010794	0.010541	-0.039387	-0.053714	0.056167	-0.018974	0.025589	-0.021031	-0.018518	-0.009056	0.007501	0.030940	0.029548	0.025496	-0.037848	-0.039512	-0.034689	0.020418	-0.003034	0.040027	0.041218	0.000891	0.008314	0.033774	0.050432	0.030948	-0.017845	0.064500	-0.017023	-0.008532	0.011567	-0.020026	-0.024397	-0.044703	-0.019227	0.013923	0.005015	-0.008005	0.016898	0.001226	-0.023398	0.019399	-0.017927	0.038412	0.005746	0.040811	-0.017185	-0.036777	-0.025119	0.057609	-0.009187	0.022550	-0.043107	-0.023723	0.010982	0.007651	-0.017503	-0.002441	-0.042357	-0.043647	-0.013713	-0.020878	0.002023	-0.053621	0.033973	-0.017786	-0.007610	0.024458	0.009940	-0.011804	-0.009845	0.001207	0.010636	-0.024721	0.009639	0.034390	-0.041540	0.009039	0.003849	0.004388	0.027941	-0.005810	0.097306	0.004747	0.012514	
-0.020069	0.018988	-0.000088	0.052207	-0.021754	-0.018243	-0.025464	-0.040675	0.004562	0.015659	-0.006765	-0.002404	-0.034156	NA	-0.021432	0.005965	-0.042324	-0.054760	-0.004617	-0.037087	0.027493	-0.034617	0.008979	0.007603	-0.020891	0.003054	0.056648	-0.017999	0.028957	-0.010424	0.036389	0.008357	0.032024	0.019194	0.065137	0.040027	0.011064	0.003780	-0.018535	0.064464	0.040954	-0.008368	0.041049	-0.028277	0.018932	-0.030549	-0.020055	0.032536	0.006784	0.044466	-0.042132	0.027036	0.010307	-0.026018	0.049117	0.005754	-0.003152	0.001595	-0.010025	0.020614	0.008134	0.026760	-0.028651	-0.032211	-0.071754	0.019163	-0.080481	0.040255	0.004866	0.035700	-0.007590	-0.017728	0.017387	0.043571	-0.003854	0.006799	0.002192	-0.013482	0.017973	-0.003715	0.005648	-0.010661	-0.007084	-0.021319	-0.034084	-0.017996	-0.051627	0.005894	-0.003280	-0.044575	-0.009791	0.065192	0.026669	-0.012672	-0.027472	-0.011816	-0.007300	0.024682	-0.056529	-0.004729	
-0.019017	0.021905	-0.029907	-0.025358	-0.000096	-0.084509	0.030942	-0.060875	0.003965	-0.030678	-0.025308	0.030907	-0.049343	-0.021432	NA	-0.011541	0.053940	-0.007950	0.089207	0.062310	-0.038764	-0.018423	-0.002867	0.002507	-0.010847	0.020180	0.047954	-0.003162	0.007329	-0.021485	-0.006309	-0.003967	-0.015294	0.001355	0.003357	-0.025589	0.023118	-0.007126	-0.018446	-0.006916	-0.062853	0.027035	-0.013448	0.006304	-0.054936	0.027581	-0.026061	0.023970	0.004108	-0.012705	0.016380	-0.020035	-0.011115	0.028847	-0.000115	-0.007054	-0.002314	0.026822	-0.059397	0.027850	0.003985	0.046879	-0.042131	-0.036884	0.008003	0.008806	-0.035163	0.031159	-0.002527	0.009986	0.001895	-0.025160	0.027053	0.035878	0.071979	0.021149	-0.004284	0.076850	0.077826	0.013229	-0.015803	-0.027231	-0.001325	-0.018753	-0.029388	-0.035694	-0.003067	-0.010245	-0.034553	-0.038835	0.049966	0.007146	0.014025	0.043218	0.048622	-0.007705	-0.054354	-0.042216	0.002629	0.046415	
0.005288	-0.044950	0.000922	-0.050778	-0.009192	-0.073580	-0.006727	0.023284	-0.024468	-0.000348	0.024172	0.003726	-0.010794	0.005965	-0.011541	NA	-0.037089	0.041758	-0.019871	-0.037682	-0.003599	0.039562	0.001183	-0.009380	-0.038281	-0.004288	-0.042493	0.002564	0.020685	0.005762	-0.013257	0.021423	-0.064383	0.044817	0.070373	0.019930	0.050262	0.034575	0.025433	-0.016749	0.023572	-0.016621	0.003894	-0.030618	0.063972	0.005551	0.051531	0.007996	-0.030732	-0.033949	-0.005610	-0.016140	0.019547	0.071575	-0.002581	0.012812	-0.000863	0.011024	-0.036147	0.010728	-0.044447	-0.015899	-0.017513	-0.008430	0.007826	-0.009702	0.036088	-0.015728	0.036798	-0.050457	-0.017816	0.023617	-0.027152	0.006951	-0.005482	-0.028289	0.004457	-0.022827	-0.025146	0.075099	-0.020339	0.002312	0.010280	-0.001211	0.068324	0.026493	-0.008208	-0.008398	0.021373	-0.028910	0.042149	0.038042	-0.021136	-0.029147	-0.027896	-0.008183	0.010509	0.024957	-0.023483	0.030725	
0.027124	-0.002972	-0.051595	0.066609	-0.012248	-0.013402	-0.005741	-0.062329	-0.023849	0.024075	-0.013907	0.009628	0.010541	-0.042324	0.053940	-0.037089	NA	-0.025861	0.056785	0.040263	-0.003547	-0.010503	0.037522	0.044622	0.062515	-0.027518	0.056537	-0.051226	0.016274	0.010783	-0.006408	-0.007864	0.020161	0.029958	-0.034096	0.011218	-0.056147	-0.007763	0.001243	0.048812	0.014660	0.000910	-0.040943	-0.036713	-0.058757	0.007025	0.011823	-0.044270	-0.026284	-0.033731	0.042546	-0.015380	0.007712	0.012924	-0.019824	0.011803	0.006247	-0.040206	-0.010065	-0.029811	0.021536	0.042738	-0.002294	0.005856	-0.029434	-0.034820	0.022634	-0.008504	0.019346	0.012741	0.005470	-0.025596	-0.015815	0.000800	0.030173	0.033121	-0.028114	0.039927	0.034386	-0.056800	-0.026408	-0.021789	-0.053352	0.006377	-0.020154	0.044426	0.016190	0.015787	0.042665	-0.013419	0.046359	-0.030173	-0.017027	0.079442	-0.006062	0.015860	-0.055294	0.014305	0.027815	-0.020168	
0.007846	-0.007041	0.098240	-0.034161	-0.017284	0.074988	-0.005976	-0.000456	-0.017364	-0.001713	-0.000021	0.014516	-0.039387	-0.054760	-0.007950	0.041758	-0.025861	NA	-0.044807	0.012143	-0.006311	0.040613	-0.004387	-0.063460	-0.035915	0.017901	-0.075338	-0.000089	0.006260	0.045733	0.012743	0.000495	-0.038814	0.005906	0.017905	-0.027197	0.007968	-0.036572	-0.028865	-0.049125	0.051074	0.013845	0.025396	0.008715	0.047255	0.002433	-0.047279	0.051283	0.097343	-0.039824	-0.018658	0.014393	-0.000909	0.014482	-0.002368	0.009021	0.027105	-0.000547	0.036382	0.005873	-0.015755	-0.008033	0.015737	-0.032225	0.043317	0.009702	0.026427	0.005394	-0.003950	-0.068111	-0.020895	0.110668	-0.013043	0.006240	-0.031256	-0.082684	0.000345	-0.080757	-0.083719	0.074287	0.007772	-0.017311	-0.001118	-0.007722	0.070422	-0.003764	0.035099	0.013521	-0.003198	0.055124	-0.037620	-0.013628	-0.009967	-0.063848	-0.013371	0.001474	0.011593	0.006747	0.066830	0.002981	
0.004846	0.039137	-0.047591	0.076404	0.009546	-0.081061	-0.022405	-0.076821	0.010257	-0.034874	-0.006925	-0.002771	-0.053714	-0.004617	0.089207	-0.019871	0.056785	-0.044807	NA	0.061350	-0.025159	-0.025129	0.004471	0.035359	-0.021473	-0.033162	0.085858	-0.011716	0.004087	-0.051793	0.016029	-0.014508	-0.025845	0.018155	0.029807	0.000813	0.012307	0.007631	-0.022178	-0.030594	-0.028692	-0.015466	-0.088762	-0.036676	-0.051676	0.000612	0.008448	-0.024468	-0.042920	-0.050847	0.028467	-0.014711	-0.003338	-0.066024	0.004512	-0.021629	-0.006350	-0.006617	-0.073913	-0.032331	0.003089	0.047305	-0.063683	-0.006188	-0.043523	0.019519	0.058595	0.033220	0.050357	0.068558	-0.002332	0.038474	0.008639	-0.016435	0.087971	-0.036740	-0.011452	0.115186	0.124900	-0.009108	-0.005779	-0.014317	0.012357	0.009472	-0.053964	0.054158	-0.040958	0.001338	-0.006155	-0.022215	0.147080	0.006139	0.019746	0.049864	0.022139	-0.009874	-0.051493	0.013928	-0.080848	0.040297	
-0.010400	-0.027884	0.046820	0.005734	0.009286	-0.021881	0.003214	-0.029414	-0.016143	-0.036418	0.036001	0.001792	0.056167	-0.037087	0.062310	-0.037682	0.040263	0.012143	0.061350	NA	0.010363	-0.040671	0.036373	0.020990	-0.016716	-0.030761	-0.056192	0.017833	0.026663	-0.033184	0.005674	-0.007469	-0.023256	-0.034718	0.016271	-0.035795	-0.007654	0.029652	-0.013001	0.000756	0.048493	-0.011622	-0.051187	-0.012572	-0.000306	0.009241	0.002602	-0.076367	-0.021058	0.007341	-0.028959	0.004935	0.004905	-0.039289	-0.010097	0.029273	0.007293	0.024206	-0.008574	0.011853	0.019406	0.007957	-0.064435	0.029681	0.014818	0.011080	0.006296	0.046023	0.012430	0.018604	-0.037879	0.028852	-0.001910	-0.011447	0.024899	-0.010910	-0.026213	0.075230	-0.031804	-0.002249	0.034797	-0.026873	0.050431	-0.004615	-0.052050	0.038948	-0.013348	0.065554	-0.023995	0.025200	-0.007009	-0.021106	0.025423	0.003564	-0.037542	-0.029533	-0.060977	0.037552	0.031904	-0.012232	
0.017193	-0.029804	0.029348	-0.021768	-0.015628	-0.008589	-0.052159	0.116733	-0.020097	-0.026054	0.083025	-0.026846	-0.018974	0.027493	-0.038764	-0.003599	-0.003547	-0.006311	-0.025159	0.010363	NA	-0.016979	-0.003095	-0.052040	0.081005	-0.001151	0.005205	0.010112	0.002237	-0.047434	-0.021465	0.034928	-0.001824	-0.026281	-0.008891	-0.030963	0.036341	-0.049050	0.058203	-0.042155	0.006681	-0.006074	-0.013932	-0.000816	-0.010397	-0.008714	0.112316	-0.020689	-0.068926	-0.005532	0.001647	0.028141	-0.008434	0.034591	-0.036170	-0.000048	-0.008783	-0.013857	-0.056645	-0.014240	-0.003296	-0.071933	0.065613	-0.004841	-0.018313	0.016800	0.008136	-0.014258	0.022558	-0.082946	-0.018312	0.077401	-0.001761	0.171875	0.009370	0.068212	-0.031769	0.051718	-0.110403	0.056015	-0.012872	0.057631	-0.042832	-0.028539	0.000969	-0.017393	-0.034883	0.030171	-0.006370	0.001718	0.011717	0.126973	0.021920	-0.039987	-0.033137	-0.031086	0.132165	-0.029319	-0.048215	-0.037776	
0.018212	0.022325	-0.000138	-0.018902	0.046396	0.021685	0.030368	-0.008091	0.013216	0.042505	0.016831	0.026490	0.025589	-0.034617	-0.018423	0.039562	-0.010503	0.040613	-0.025129	-0.040671	-0.016979	NA	0.004695	-0.006895	-0.004040	-0.003651	-0.022662	0.005944	-0.032493	0.004401	-0.016834	0.011267	-0.025877	-0.032878	-0.047019	-0.003467	0.022960	0.013610	0.028878	0.003897	-0.009277	0.012949	0.019281	-0.018092	0.007180	0.004575	-0.021695	0.017771	0.019849	0.018463	-0.041259	0.023080	0.035431	0.013145	-0.021899	-0.044123	-0.019826	0.043952	-0.000564	-0.013627	-0.048537	-0.034793	0.018176	0.006121	0.021876	-0.001188	-0.019529	-0.008433	-0.040655	0.018920	-0.018671	0.020456	-0.010140	0.011086	-0.019546	0.013523	0.000149	-0.001965	-0.033218	0.018466	0.007992	-0.039196	-0.009166	-0.019873	-0.002321	-0.010341	0.018338	-0.006040	-0.008228	0.026830	-0.005439	0.014217	0.067916	-0.002724	0.011924	0.023870	0.014396	-0.022064	-0.018820	-0.006688	
0.024825	-0.019968	-0.012837	-0.019987	0.024243	0.018300	-0.011610	0.016898	-0.021181	-0.005300	0.014724	-0.014467	-0.021031	0.008979	-0.002867	0.001183	0.037522	-0.004387	0.004471	0.036373	-0.003095	0.004695	NA	-0.004535	0.016306	0.012692	-0.056929	-0.030067	0.008243	0.002399	0.003588	-0.006060	-0.017747	0.018030	-0.006884	0.004375	-0.049634	0.055315	0.023321	0.026119	0.017180	-0.045239	0.026868	-0.015659	0.007474	0.018130	0.008199	-0.060412	-0.005765	-0.024285	0.006110	-0.003866	0.032684	0.033008	0.102543	-0.020127	0.014836	-0.011185	-0.009841	-0.047964	0.037680	-0.028886	-0.038112	0.030524	0.002213	0.001692	0.058668	0.009545	0.000439	0.004692	-0.047446	0.023185	0.000347	-0.034357	0.002272	-0.012684	-0.019775	0.033571	0.015652	0.039753	-0.013711	-0.026343	0.018813	-0.026484	0.048749	-0.018680	-0.037107	0.045384	-0.030580	0.035548	0.007480	-0.095101	0.004364	-0.013730	-0.027025	-0.016636	-0.039596	0.013548	0.032888	0.002167	
0.000686	-0.014733	-0.033382	0.078072	0.030896	0.011854	0.061992	-0.045305	0.006610	0.033430	-0.010342	-0.014676	-0.018518	0.007603	0.002507	-0.009380	0.044622	-0.063460	0.035359	0.020990	-0.052040	-0.006895	-0.004535	NA	-0.024663	0.005255	0.000096	-0.054479	-0.028960	0.037096	0.042278	0.022993	0.006797	-0.007494	-0.064530	-0.014977	-0.084639	-0.005415	-0.031853	0.047382	-0.005241	-0.017017	-0.006785	-0.017637	0.007420	-0.018242	-0.065792	0.058273	-0.026201	0.007949	-0.006421	-0.009016	0.012523	-0.011271	-0.026437	0.020805	-0.013247	-0.003253	0.035668	-0.011314	-0.026378	0.060793	-0.018084	-0.021603	0.017541	-0.007021	-0.027107	0.003248	0.004970	0.060894	-0.024016	-0.024971	-0.018464	-0.039495	0.073719	0.060850	0.045472	-0.012585	0.057849	0.004386	0.027938	0.009603	-0.004953	-0.007094	0.006981	-0.015970	-0.029607	0.005535	-0.013599	0.006098	0.005064	-0.063516	0.012567	0.022823	-0.017826	0.017408	-0.050680	0.084111	0.030835	-0.014669	
0.040961	0.061871	-0.011472	0.000896	0.022611	0.059826	-0.042449	0.030481	-0.021045	0.019418	0.048689	-0.003930	-0.009056	-0.020891	-0.010847	-0.038281	0.062515	-0.035915	-0.021473	-0.016716	0.081005	-0.004040	0.016306	-0.024663	NA	0.063247	-0.006376	-0.021585	0.035833	-0.069502	-0.012286	0.037290	-0.045685	0.002175	-0.002652	0.012165	0.011157	-0.006570	0.029080	-0.045935	-0.029636	0.015363	-0.033795	-0.023036	-0.026423	0.006570	0.113995	-0.026790	-0.045043	-0.044469	0.026385	-0.012390	-0.000723	0.050105	0.033064	0.025236	0.021690	-0.022288	-0.035066	-0.064509	-0.017511	-0.022817	0.101040	0.005025	-0.015953	0.023921	0.023387	-0.037379	-0.007312	-0.071201	0.026728	0.063613	-0.016351	0.057157	0.013277	0.001903	-0.035043	0.015587	-0.018629	-0.027107	-0.034386	-0.031823	0.010112	-0.035528	-0.049876	0.048354	0.018972	-0.033708	-0.018807	-0.014685	-0.029319	0.066548	-0.035096	0.038255	-0.074391	0.000696	0.110982	-0.006511	-0.010790	-0.045400	
