-0.028801	-0.034279	0.001515	0.007107	-0.019982	-0.005748	0.011224	0.019693	0.004195	-0.002199	NA	0.031989	-0.005341	-0.023235	-0.008839	-0.008604	0.026671	0.000342	-0.046741	-0.002991	-0.007736	-0.015291	0.032013	-0.039907	0.005180	0.025020	0.009314	-0.000344	0.013997	-0.032328	-0.015161	0.010582	-0.013240	-0.010490	0.022806	-0.003098	0.000432	-0.031676	0.011290	-0.007210	-0.030364	-0.035200	-0.015460	0.036169	-0.011441	0.011796	-0.003543	0.017084	0.053537	0.043362	-0.077112	-0.043225	-0.009709	-0.022758	0.020213	-0.079376	0.021906	-0.001167	0.015515	0.043176	0.072603	0.000003	-0.003503	-0.013719	0.013705	0.006421	-0.019313	-0.003324	0.007599	-0.009424	-0.041626	0.010931	0.002342	0.021708	0.014878	-0.010167	0.054910	-0.007659	-0.020770	-0.030880	0.032054	0.035377	0.011312	0.054256	0.022307	0.035942	-0.024745	-0.004569	-0.022280	0.001595	0.037510	-0.025921	0.013681	-0.032439	0.010307	-0.007089	0.014497	
-0.001470	-0.008374	-0.006384	-0.011294	-0.009749	0.067765	-0.031406	-0.000605	0.006171	-0.057353	0.031989	NA	-0.028108	0.010735	0.014123	-0.021176	-0.038481	0.005283	0.039857	0.010417	0.006908	-0.032567	0.003642	0.032516	-0.019013	0.043899	0.015677	-0.023845	-0.003766	0.046132	-0.001507	-0.013547	0.008463	-0.014297	0.032669	-0.018980	0.073802	-0.031511	-0.005909	-0.040043	-0.008991	-0.035090	-0.024882	-0.004029	0.009373	-0.017675	-0.037178	-0.006567	0.018493	0.014922	-0.030332	-0.014414	-0.007070	-0.011854	0.039834	-0.018970	0.016890	-0.027016	0.006790	-0.011499	-0.028642	0.003571	0.025553	-0.007644	0.001185	-0.038521	0.029154	-0.019260	0.032360	-0.005853	-0.062307	-0.027098	-0.009728	0.014843	-0.019054	-0.022953	0.019555	-0.020544	0.025574	-0.010513	0.064984	0.050607	0.020844	-0.017002	0.051844	0.001962	-0.011284	0.046568	-0.002061	0.007645	0.036649	0.029801	-0.011437	0.001720	0.011053	-0.026714	-0.012376	
-0.004994	0.029596	0.009459	-0.002721	0.000496	-0.014259	0.034731	0.007747	-0.019319	0.000542	-0.005341	-0.028108	NA	-0.019948	-0.009054	0.039534	0.011224	-0.034860	0.010952	-0.060646	-0.039676	0.001345	-0.054482	0.006457	0.017798	0.023002	-0.007348	0.006078	0.037302	-0.013204	0.007178	-0.047122	-0.015583	0.016274	-0.012851	-0.052567	0.023307	0.000801	-0.024040	0.016424	0.037914	0.033545	0.001570	0.032833	0.027912	0.006685	0.006301	-0.029314	-0.001200	-0.005068	-0.001200	-0.010325	-0.023725	-0.033564	-0.002723	-0.016710	-0.017199	-0.007573	-0.001782	0.018243	0.005500	0.011643	0.029403	0.043328	-0.006024	-0.039342	-0.022013	-0.011146	0.007109	0.038059	0.013623	-0.016892	0.024052	0.040390	0.044685	0.027776	0.017035	-0.040559	0.007354	-0.031193	0.001842	0.035669	-0.014757	0.004256	-0.029870	-0.048266	0.021537	0.027597	-0.006368	0.007376	-0.041956	0.011052	0.012694	0.046876	-0.018729	-0.023522	0.027170	
-0.052933	0.072662	-0.011547	-0.043820	0.030189	0.004604	-0.002500	-0.010789	0.023694	0.019749	-0.023235	0.010735	-0.019948	NA	0.025368	-0.010748	-0.005155	0.015423	-0.031357	-0.004984	0.027987	0.029937	0.039532	0.034991	0.003260	-0.002875	-0.042787	-0.001430	0.041819	-0.019261	0.018041	-0.004669	0.061960	0.024597	-0.008113	0.004265	-0.021574	0.018236	0.030256	-0.015326	-0.017855	-0.011128	-0.014084	-0.067956	-0.015989	0.009561	0.003862	-0.008796	0.040943	0.021261	-0.049396	-0.007770	-0.018677	-0.009503	0.002652	-0.010589	-0.050167	-0.007691	-0.050224	0.011448	-0.020137	-0.031594	0.036835	-0.036780	-0.035446	-0.002600	0.044389	-0.041098	-0.033298	0.011367	-0.012863	-0.021598	-0.022401	0.022398	0.026035	0.002088	-0.009659	0.016325	0.032715	-0.003722	-0.004145	-0.031581	0.006978	0.003446	-0.016489	0.024302	0.033451	0.022322	0.029555	0.006286	0.059512	0.010722	0.002403	0.021028	0.030581	-0.058370	-0.013941	
0.037628	-0.000525	-0.052794	-0.021511	0.019674	0.052348	0.017747	-0.012032	0.051707	0.031775	-0.008839	0.014123	-0.009054	0.025368	NA	0.005127	0.009229	-0.007607	-0.057241	-0.035602	-0.028594	-0.009311	0.032107	0.011325	0.039918	0.024258	0.014790	0.025117	0.013410	-0.020786	0.021888	0.001412	-0.024932	0.030244	-0.027074	-0.003819	-0.038365	0.016125	-0.001115	0.010518	0.009142	-0.022146	0.035654	-0.019073	-0.007767	-0.008164	0.020290	-0.079439	-0.038888	0.027526	-0.023185	-0.010437	-0.010652	-0.015233	-0.018251	-0.044303	0.000575	0.006770	0.001440	-0.010990	0.048561	0.004339	-0.012364	-0.028616	-0.037837	0.001067	0.018197	0.022552	0.038513	0.042671	-0.021980	0.012341	0.037725	0.024417	0.015142	-0.038144	0.029864	-0.024589	0.035385	0.041027	-0.030211	0.030815	-0.041796	-0.008161	-0.012320	-0.028867	-0.023897	0.007610	-0.042945	0.016083	-0.038022	-0.023159	0.019333	-0.027751	0.046525	0.010418	-0.003702	
-0.016215	-0.011283	-0.004503	-0.009762	0.054484	-0.003582	0.034058	-0.046996	-0.029147	-0.006380	-0.008604	-0.021176	0.039534	-0.010748	0.005127	NA	0.028388	-0.043448	-0.012253	0.063792	0.017519	0.010584	-0.003402	0.015449	0.018280	-0.014626	-0.029809	-0.024176	0.008972	0.010145	-0.044010	0.010430	-0.012924	0.039011	-0.014704	0.029794	0.001031	-0.007773	-0.021027	0.007790	-0.009711	0.015198	0.040669	-0.005696	0.001828	-0.059305	0.000498	0.025319	-0.008812	-0.082947	0.063619	-0.023227	0.020007	0.033814	0.020684	-0.007394	-0.067873	-0.001818	-0.018070	0.006805	0.023417	-0.009420	0.000702	0.026388	-0.048607	0.034041	-0.011098	-0.014283	-0.022444	0.002632	0.020689	0.031216	0.041145	0.042153	-0.003403	0.029121	-0.001172	0.030371	0.021784	0.005727	-0.043800	-0.041626	0.019467	0.005495	-0.062041	0.003110	0.012874	0.044986	-0.026443	0.024914	-0.034034	0.001888	0.026878	0.005444	-0.043746	-0.007265	-0.025662	
0.057316	0.005550	-0.061323	0.011670	0.007052	0.016132	0.012082	-0.036996	0.024172	0.007434	0.026671	-0.038481	0.011224	-0.005155	0.009229	0.028388	NA	-0.022934	0.014829	0.009007	-0.068935	0.001410	-0.017310	0.009732	-0.001615	-0.029997	0.038315	-0.009332	0.005419	0.010396	-0.007066	-0.041646	-0.037138	0.011586	-0.002384	0.008537	0.002387	0.009518	-0.033436	0.032003	-0.030523	0.007473	0.015479	-0.014704	0.013725	0.018249	0.024145	0.022302	-0.015545	-0.046745	0.021321	-0.005196	-0.025682	-0.039555	-0.003719	0.002769	0.002216	-0.009636	0.038398	0.029411	0.008280	-0.006927	-0.015051	-0.051885	0.008023	0.022499	-0.025195	0.000886	0.005202	-0.047167	0.007046	0.022335	0.004923	0.015455	0.029591	0.023488	0.019583	0.002833	0.000618	0.001925	-0.028049	0.029315	-0.025737	-0.003869	0.071092	-0.013291	-0.034655	-0.031437	-0.004699	0.011655	-0.020287	0.021931	0.027222	-0.000409	0.017759	-0.002648	-0.008727	
-0.018447	0.008925	0.049612	0.022342	-0.000085	0.034793	-0.065354	-0.037497	-0.005371	0.012786	0.000342	0.005283	-0.034860	0.015423	-0.007607	-0.043448	-0.022934	NA	0.014060	0.041792	0.060078	0.028895	-0.016473	0.011957	-0.013044	0.011930	-0.042167	-0.053070	-0.023449	0.081331	-0.025439	0.022020	0.000582	-0.038881	0.020489	0.025390	0.013697	-0.002979	0.030502	-0.017808	0.073985	0.002284	0.003357	-0.011116	-0.003980	0.047269	-0.027399	-0.014051	-0.015047	-0.004490	0.023113	0.021546	-0.013957	0.006022	0.037998	0.051676	0.002833	-0.036984	0.054717	-0.017828	0.017272	0.022004	-0.032593	0.012206	0.057552	-0.014901	0.020839	-0.018310	-0.021068	-0.026754	-0.032076	-0.036613	-0.007992	0.011096	-0.040245	-0.013154	-0.064215	-0.023041	-0.008033	0.040768	-0.015664	-0.047449	0.018373	-0.001671	0.026675	0.007509	-0.029149	0.035163	0.014289	-0.016777	0.007688	-0.001282	-0.005218	-0.005234	0.002145	0.015177	-0.069890	
0.027160	0.008227	0.026078	0.031322	-0.016090	-0.020279	-0.033182	0.026802	-0.019659	-0.012744	-0.046741	0.039857	0.010952	-0.031357	-0.057241	-0.012253	0.014829	0.014060	NA	0.063750	0.001157	0.016156	-0.023147	0.022164	0.013822	-0.003900	-0.036581	-0.024056	0.007423	0.025148	0.000314	-0.009192	-0.018010	-0.033339	-0.012576	0.003187	0.015861	0.024774	0.033053	0.027853	0.016717	0.005353	0.015470	-0.019644	0.008509	-0.021054	-0.030132	-0.005520	0.053316	0.001865	0.004130	0.020229	0.011042	-0.022717	-0.020221	0.021547	-0.036129	-0.026206	0.091768	-0.016009	0.007466	0.029701	0.014580	0.027196	0.018167	0.035448	-0.037125	0.017942	-0.012083	0.012416	0.011837	-0.030770	-0.009114	0.003325	-0.008449	0.023011	-0.006198	0.049440	-0.039911	-0.051640	-0.021237	-0.019742	-0.024600	-0.000915	-0.010902	-0.053041	0.003046	-0.021046	-0.038596	0.024121	-0.002920	-0.011130	0.007367	0.011728	-0.003201	0.013664	0.009376	
-0.036744	0.017172	-0.010861	-0.035293	-0.003948	-0.021311	-0.025778	-0.039152	0.011752	0.005271	-0.002991	0.010417	-0.060646	-0.004984	-0.035602	0.063792	0.009007	0.041792	0.063750	NA	0.047064	0.007842	0.017453	0.010969	0.003940	0.014663	-0.020586	-0.006551	0.030669	-0.006387	0.030302	-0.006147	0.020924	-0.002279	-0.000025	0.003222	0.025357	0.008464	-0.017501	-0.010292	0.040582	-0.004630	-0.009796	-0.033305	-0.001335	0.019049	-0.031806	0.018805	0.063414	-0.007397	-0.007091	-0.031005	0.023342	0.007989	-0.019194	0.009791	-0.042994	-0.000887	-0.045463	-0.018417	-0.004110	-0.003071	0.063885	0.006587	-0.041688	0.019588	0.003844	-0.005433	-0.011311	-0.034076	-0.003024	0.012454	-0.045463	0.003937	0.006203	-0.018520	0.005591	0.026209	0.011534	-0.001665	-0.025224	-0.022452	-0.020301	0.012841	-0.040425	0.026624	0.006480	0.038198	-0.006529	0.005342	0.031135	0.000249	0.061746	-0.031384	-0.002752	-0.011495	-0.021473	
-0.050488	-0.028077	0.002130	0.028393	-0.037165	-0.061533	-0.016741	-0.015486	0.025447	0.055722	-0.007736	0.006908	-0.039676	0.027987	-0.028594	0.017519	-0.068935	0.060078	0.001157	0.047064	NA	0.045338	-0.015729	0.065083	0.005180	-0.024167	0.002046	0.037106	-0.007826	-0.021010	-0.015780	0.037616	0.063109	-0.031640	-0.049799	0.026564	-0.002700	0.022953	0.020759	-0.050255	0.052313	0.043042	-0.050183	-0.015506	0.022779	-0.022240	-0.057858	-0.009543	0.049123	-0.004704	-0.004953	0.014483	-0.003980	0.053378	0.005762	0.007552	0.005102	0.050164	-0.065640	-0.008557	-0.007048	-0.009851	0.003059	-0.000308	-0.000291	-0.007203	-0.006042	-0.036099	0.013438	-0.005440	0.010794	0.025252	0.009380	0.007898	-0.029329	0.004870	-0.023125	0.047819	-0.040602	0.036447	0.013506	-0.027032	-0.028837	0.016016	-0.026949	0.032153	0.059532	0.007630	0.007253	-0.015068	-0.000555	-0.004659	-0.016831	-0.018136	0.003866	-0.016968	-0.051185	
-0.005225	-0.001753	-0.019521	-0.008344	-0.005595	-0.050179	-0.041515	0.026715	-0.027704	-0.016559	-0.015291	-0.032567	0.001345	0.029937	-0.009311	0.010584	0.001410	0.028895	0.016156	0.007842	0.045338	NA	0.007985	-0.020550	-0.021607	-0.026670	0.005390	-0.008723	-0.008405	-0.038232	-0.061104	-0.013857	0.033822	-0.003410	-0.008282	0.010675	-0.008855	0.062612	0.007064	-0.059759	-0.015970	0.041786	0.008059	0.007414	-0.030366	-0.006711	0.050906	-0.052948	-0.023781	0.031540	-0.002912	-0.048441	0.044786	0.023977	0.028956	-0.041874	-0.018082	0.027082	-0.004326	-0.046628	-0.026000	-0.017553	0.004304	0.068676	-0.018834	0.037837	-0.005034	-0.034392	0.042729	-0.008464	0.047901	0.000718	0.035114	-0.027586	-0.006358	-0.001352	-0.020401	0.030449	0.029963	0.010834	-0.002579	-0.004162	-0.025440	-0.021121	0.017481	0.027980	0.020138	0.018838	-0.030614	0.049033	0.018520	0.029817	-0.002112	-0.000691	-0.004599	-0.006852	0.019391	
-0.017656	0.013446	-0.018406	-0.022852	0.044424	0.000188	0.010703	0.003817	0.014500	-0.002160	0.032013	0.003642	-0.054482	0.039532	0.032107	-0.003402	-0.017310	-0.016473	-0.023147	0.017453	-0.015729	0.007985	NA	0.014160	-0.019744	0.006658	0.000166	-0.038530	0.041849	0.018527	0.011980	0.019301	-0.012733	0.002572	0.001014	0.023095	-0.005746	0.016404	0.040366	-0.022530	-0.019338	-0.048847	0.023041	0.004737	-0.005543	0.001613	0.028472	0.010508	0.003259	0.000951	-0.007362	-0.020374	-0.008935	-0.005259	-0.014868	-0.013692	0.035638	0.023643	0.013123	-0.023196	-0.001560	-0.024649	-0.002240	0.010974	0.027704	-0.007578	-0.006306	0.032374	0.043130	0.031140	-0.035148	-0.008040	0.002505	0.003307	-0.013956	-0.008385	0.020142	0.014280	0.006046	0.022228	-0.013084	-0.042774	0.003602	0.006026	-0.022699	-0.043134	-0.052418	0.003591	0.006277	-0.019977	-0.026209	-0.031057	-0.035663	0.016994	0.011101	0.014581	0.024526	
0.010764	-0.011703	-0.018432	0.023919	-0.019908	-0.013743	-0.006919	0.006984	-0.013944	-0.001662	-0.039907	0.032516	0.006457	0.034991	0.011325	0.015449	0.009732	0.011957	0.022164	0.010969	0.065083	-0.020550	0.014160	NA	0.016452	0.030299	0.022753	-0.027187	-0.008028	-0.037763	-0.019984	-0.051896	0.008216	-0.026241	0.013245	0.015689	0.026722	-0.018339	-0.028861	-0.003763	-0.008768	0.048343	-0.015101	0.013826	0.001621	-0.016186	-0.048010	0.039131	-0.011833	-0.060696	0.013967	0.016138	0.010301	-0.014801	-0.010099	0.023706	-0.040210	-0.011854	0.021049	0.026218	0.020169	-0.028292	0.023447	0.005517	-0.008295	-0.025970	-0.035890	-0.034205	-0.012939	-0.008558	-0.001206	-0.047527	-0.022116	-0.007155	-0.009903	0.002478	-0.034978	0.031253	-0.042062	0.005180	0.019612	0.040297	0.014564	0.003255	0.012962	0.054715	0.004088	0.007286	0.049447	-0.029573	0.040425	0.016986	0.021687	-0.004341	0.022148	-0.003113	-0.044660	
0.032912	0.005959	0.031949	-0.003058	-0.041556	-0.015233	-0.019191	-0.013298	-0.000001	0.061728	0.005180	-0.019013	0.017798	0.003260	0.039918	0.018280	-0.001615	-0.013044	0.013822	0.003940	0.005180	-0.021607	-0.019744	0.016452	NA	-0.029589	0.021128	0.032362	-0.006389	-0.039331	0.002465	-0.004105	-0.014265	0.030731	-0.037411	-0.001694	0.016068	-0.002815	0.014829	0.004942	0.007327	0.015401	0.036506	-0.021446	-0.003749	-0.020685	0.009972	0.021760	-0.004556	-0.024942	-0.019624	-0.034514	-0.013755	-0.029798	-0.023834	-0.000503	-0.018334	-0.003607	-0.030495	0.028987	0.021054	0.007530	-0.000013	0.012582	-0.017016	-0.014210	-0.051342	0.014355	0.006773	-0.017000	-0.043235	0.004030	-0.001510	0.016652	0.015091	-0.005153	0.032005	0.002195	-0.010167	0.007660	0.011961	-0.005162	-0.002800	-0.006314	-0.045892	0.013251	-0.021036	0.085427	-0.030179	0.061500	0.016518	-0.015906	0.025447	-0.025314	0.044624	-0.012233	-0.019192	
-0.025061	0.037143	0.014079	0.010480	-0.039507	0.042662	-0.029876	-0.017253	-0.002553	-0.028403	0.025020	0.043899	0.023002	-0.002875	0.024258	-0.014626	-0.029997	0.011930	-0.003900	0.014663	-0.024167	-0.026670	0.006658	0.030299	-0.029589	NA	0.002268	0.013931	0.013644	0.002726	0.038543	-0.027794	-0.049392	-0.001266	-0.031272	-0.031674	-0.003785	-0.041626	0.015358	-0.021938	0.001120	-0.024817	0.024826	0.013532	0.002044	0.004024	0.010505	0.012096	0.023821	0.014168	-0.027876	-0.008225	0.037303	-0.025833	0.042000	-0.034992	0.022511	0.011564	0.024900	0.024474	0.022919	0.029870	0.007425	-0.001636	0.024096	0.015682	0.009279	0.000150	0.031745	0.043750	-0.026041	-0.010460	-0.004848	-0.016149	-0.004484	-0.001524	-0.008592	-0.009693	-0.006662	-0.032265	0.034182	0.018709	0.035850	-0.016693	0.011377	-0.014847	0.006369	-0.044719	-0.022940	-0.030476	-0.017915	-0.028333	-0.006955	-0.006028	-0.022721	0.012324	0.020818	
